Review ID,Language,Created,Review text (Original)
226798893,english,2026.04.30 22:05,من امتع الالعاب اللي جربته تجربه دسمه اشبعت رغبتي من ناحية الجيم بلاي والقتال وطرق تنفيذ المهمه
226798889,english,2026.04.30 22:05,"Writing great, pacing decent, and combat the deeper you get into meshes well 8.5/10 Fantastic game."
226798885,english,2026.04.30 22:05,"Wait, you can shoot with the weapons? I've just been throwing them."
226798812,english,2026.04.30 22:04,"Biscuits, Cheese Biscuits. love the game, brought me back into story games"
226798800,english,2026.04.30 22:04,"i fw it
"
226798771,english,2026.04.30 22:03,"This is a lot of fun - it's worth knowing going in that it plays more like an Uncharted game with stripped down Hitman sections dotted about, rather than a full on Hitman game. It's still amazing and does what it does really well, IOI have done a great job, but if you go in with rigid expectations of the open endedness and replayability of Hitman, you're going to be disappointed. This isn't to say there is no replayability - IOI have added challenges to the main campaign, and escalations via a simulation mode that you unlock later in the game - but it's not at quite the same scale as in Hitman (possibly an unfair comparison anyway since Hitman has 3 games worth of this content accessible at this point)

What I don't recommend is buying the Deluxe Edition or the Deluxe Upgrade - I got it for free because I pre-ordered the game, but all you get for your £10/£20 (Deluxe Edition/Deluxe Upgrade) is a few cosmetic items that are only even usable in the simulations that we talked about. They're.. fine, lol.. but not worth the extra cash IMO

also there are some bugged achievements at the mo - the ones that show as 0.0% (or 0.1% on some screens) of players achieving them, they just don't pop right now, which hopefully IOI will sort out"
226798761,english,2026.04.30 22:03,"Absolute cinema, 11/10"
226798753,english,2026.04.30 22:03,"just finished my real first mission, in Slovakia. and great fun so far. real Bond vibes. Love it. 9/10"
226798736,english,2026.04.30 22:03,The best game I've played in years.
226798735,english,2026.04.30 22:03,"Best game I've played in a while. I have not skipped a cutscene yet. The default button layout is kind of awkward at first, but not too bad and can be re-mapped. The game also runs pretty well on my old ass system, which is great.

You can cheese a lot of the stealth aspect of the game a lot of the time. If you have a packed room, you only need to draw one away and knock him out in their sight. This will cause the others to see him and they will draw away from each other one by one and come towards the downed npc, where you lay in wait and knock them out as they come close. Rinse and repeat. It sucks because there is a lot of environmental objects around the map that are their to allow you to sneak through/ clear rooms in interesting unique ways, but you realise the above method is easier in a lot of scenarios.  

Only negative I see is the price pound. If this was like 40/45 it would be a no-brainer buy. I don't think it's that bad at the current price though, really enjoyed it so far!"
226798633,english,2026.04.30 22:01,"Masta Peice, Amazing game"
226798277,english,2026.04.30 21:56,"such a fun game, had a blast playing it it hit the feel of old school 007 movies brilliantly, would love for more story content either as an expansion or in a sequel"
226798201,english,2026.04.30 21:55,"Several levels with exploration like hitman is intresting.
All shooting parts are boring - clicking heads longer than 1 minute are not needed. And sadly they take at lest half of the game.

Story is ok.
Visuals are very good.

Overall it's a good game. Closer to Unchartet rathen than Hitman. And it's the main dissapointment for me.
After this game, I would love to see hitman with charismatic character like Bond.
"
226798199,english,2026.04.30 21:55,its so coo
226798154,english,2026.04.30 21:54,"Story is really good. The gadgets are so spy like. The movement is fluid. The guns are good. The combat is nothing special but it is fun to mix up. The action is really good. It is satisfying. There are moments you can fail so it makes the game have some stakes.

I really like this iteration of James Bond. The characters are really good and well written. Cressida, Monroe, Moneypenny, Greenway, and all the others are really good characters.  The humor is funny. The girls are beautiful and strong. The wit is good. The writing is really good for me.

Graphics is solid. I like the lighting and level of realism. I am not sure about performance but high at above 60 FPS without frame gen is nice enough for me. Using DLSS at DLAA. But do check my specs for it to be relevant.

One of the best single player games I've played this year. Both story and gameplay are really good.

There are some bugs I've encountered. There are instances where the movement won't work so I had to reload the save. Thankfully it saves frequently so I did not lose any progress. There's also one time I was not able to pick up weapons so I had to reload again as well. There's a third instance I think but I forgot."
226798014,english,2026.04.30 21:52,Much James Very Bond
226798011,english,2026.04.30 21:52,"We all had that feeling, after leaving a 007 movie, of trying to adopt his personality and charm for a day. This game is 20+ hours of that feeling. Been forever since a singleplayer game engrossed me this much with its performances, writing, and smooth flow."
226797952,english,2026.04.30 21:51,"Loving the immersion, smooth frame rate, lot's of small cool details in the world building and reactive environment"
226797932,english,2026.04.30 21:51,"Most fun I've had in a while. Definitely feels like a Bond game and movie, can't wait for a sequel/DLC"
226797931,english,2026.04.30 21:51,"[b]Minor spoilers for the story included in review.[/b]

[h1]Intro[/h1]
I'm not really a big fan of James Bond. Nothing against the character or spy theme, just never really got into it. I've seen very few movies, remember only one of them (Spectre), and I wasn't even really blown away by that one either. Also, this game costs $70. So I wasn't too interested when this was recently released. But then I heard that it was made by the same people behind the Hitman franchise (I really enjoyed Absolution), saw some clips of the gameplay and got too intrigued to pass up on it.

Safe to say I was not disappointed at all and I'm very glad I bought this. This game is amazing.

[h1]Gameplay[/h1]
The combat, both melee and gunplay, is incredibly satisfying and fun. I think I actually found the guns more satisfying to shoot than the Hitman games I've played. I actually had so much trouble with the stealth (which is fun too), because I was just itching to start punching people, throw them into walls and just scrap with everybody. The destructible environments and contextual finishers (which can be pretty brutal) really make the melee combat super satisfying and tough to stay away from. James Bond is an absolute powerhouse in this game and some character dialogue even notes how almost scarily good he is.

The game gives you several gadgets throughout that you can use for combat or stealth, and they're all very fun to use. They give you even more variety and options to approach certain situations. I also really, really like the inclusion of the bluffing mechanic, where Bond just makes up something random on the spot to make an enemy turn a blind eye to you for a limited amount of time (even if there's a body on the ground).

Now, are there linear, scripted segments in the game which allow for far less variety (or none)? Yes, definitely. But the game makes up for it with its incredible environments, setpieces and scenarios. The dialogue between James and other characters make the slower, linear segments fun to experience as well.

This game isn't afraid to be a video game (much like something like Resident Evil 4) and it benefits from it greatly. There are some ridiculously fun setpieces and scenarios in this game. Are some (or most) of them unrealistic? Yes, sure. But the game isn't afraid to just go nuts and make exciting moments happen to make the Cinema really pop, and it's incredibly fun. I'm not looking for perfect realism or reasonability in video games. It's a spy game after all. It's realistic enough and doesn't go all the way 100% of the time, allowing some breathing room between the cinematic moments, so it doesn't get boring or tiresome. Same goes for the separation of stealth segments, where you can do as you please, and full on action segments where your only objective is kill everything in your way. Neither of those got boring for me because the game switches between them often.

Overall, the gameplay is incredibly fun, satisfying and engaging and I was never bored while playing.

[h1]Story / Characters[/h1]
The game is more story focused than the Hitman games I've played — I honestly couldn't tell you anything about the story from any Hitman game — and as such, the missions are way less sandbox-y and more linear than Hitman. But there's still a variety of approaches you can take in most missions that make the gameplay varied. But my main point is that I actually really like the story and characters, so the game being plot-focused didn't bother me at all. It's nothing mindblowing, but it actually has several twists and turns that surprised me. And even the stuff that was somewhat predictable was intriguing and engaging enough that I wasn't bored at all. As fun as the gameplay is, I enjoyed the story just as much.

James Bond in this game is a really likeable protagonist. He's reckless, endearing, heroic and quippy (which might or might not work for you, it did for me). He makes a few big mistakes throughout this game and is overly bold for his own good, at times requiring help from other people, but I like that as part of his origin story. I didn't expect Bond to be the full-fledged spy he is in the movies, and he isn't, and it's great. He's a brand new spy and it'd be boring if everything was effortless or a breeze for him, or if he was cool, calm and collected 100% of the time. However, despite his recklessness and the mistakes he sometimes makes, James is no pushover in this game's story, and his quick thinking and heart make up for his shortcomings. And I like all of the other characters too, I just wish some of them got more screentime. The ones who do get it, however, have a great dynamic with James and I had a great time watching him interact with them.

To share some of my favorite moments from James in this game would be too spoilery, so I'll reserve them, but my point is that I really liked playing as him and seeing his origin story unfold. Very intrigued to see how they're going to handle his growth in the (potential) sequel.

[h1]Criticisms[/h1]
Sometimes the dialogue does not match the subtitles. It didn't happen often to me, only a few specific lines, but either the line will not be 1:1 with what's being said (but have the same gist), or it will be completely different. This doesn't happen in cutscenes or very important dialogue, mostly just quick lines after combat or some minor NPC dialogue, but it's still a bit funny (and jarring) to see in a mainstream game.

I liked how the game handled pacing for the most part, but there are specific story bits that feel like they end a little bit too early or just don't get expanded on enough. Some cutscenes just fade out too early for my liking when I would've liked to see more, and it can sometimes come off handwavy (very few instances). This partly ties in to me wishing there was more content and that the game was longer (especially for $70).

For how many outfits this game has, they really should've included a customization for the story on subsequent playthroughs, sort of like an NG+ thing. You can only earn and equip specific story outfits in the arcade minigame mode, not in the story, which is a shame.

Sometimes, the dialogue of some characters reminds the player of the objective or backseats WAY too much, and this goes ESPECIALLY for James. Important to note, this isn't a criticism of James Bond as a character in this game, merely how the game handles hints. In several (not all) of the missions, James will speak out loud to tell the player about the objective or what they need to do. Sometimes you can't even listen to nearby NPC dialogue or stealth without James constantly telling the player that they need to do XYZ. It gets ridiculous in a few specific mission segments (including some combat ones too). This game has some stellar level design and in a few instances you can't even slow down to enjoy it without a character constantly nagging you about doing the objective. Could've been toned WAY down.

In melee combat, the camera can sometimes be very frustrating to control, especially when you're even slightly cornered or in close quarters. It didn't impact my ability to win fights too much, but it was still irritating at points.

And finally, this game has very little blood or bruising. I'm talking VERY little. eh

[h1]TLDR[/h1]
This game is great. While it has similarities and shares mechanics with the Hitman franchise by the same studio, to call this a ""Hitman reskin"" would be incredibly insulting, because there is much more to this game. The gameplay is incredibly fun, the story is engaging, James Bond is very likeable and fun to play as. Even with some of my criticisms and a few personal nitpicks not worth typing out, I am very, very glad I bought it and I really hope they make a sequel. Replayability isn't bad either, and the more arcade-esque mode is great if you're simply looking for gameplay without any story strings attached. 100% worth buying, even with its steep price."
226797917,english,2026.04.30 21:51,.
226797858,english,2026.04.30 21:50,"Great game from I/O Interactive. Good pacing for a linear story. Gorgeous visuals. Gunplay is amazing. 

Would definitely recoommend if you are a fan of I/O Interactive games, else wait for sale to try it out."
226797851,english,2026.04.30 21:50,Bond fans rejoice!
226797797,english,2026.04.30 21:49,Great combo of uncharted and hitman in one package. Graphics and performance are solid even on handhelds like legion go 2
226797749,english,2026.04.30 21:49,"Going to be fantastic with updates...

Graphics are alright, performance isn't great without DLSS(or whatever one it uses) & it makes the screen super grainy.

Story is pretty good but gameplay wise by the end I was begging for the game to finish. One of the buggiest games I've ever played - multiple boss fights would glitch through walls and out of bounds for insta death & have checkpoints load in compromising positions where you are one shotted over and over.

Overall just made me want to play hitman!"
226797667,english,2026.04.30 21:47,"Had a lot of fun with this - it's basically Hitman crossed with Uncharted, for good and ill, but I found it easier to get stuck into than the Hitman games with my current attention span."
226797654,english,2026.04.30 21:47,It's fun.
226797638,english,2026.04.30 21:47,"Game holds your hand throughout the game, failure usually only happens when you are just trying to fail. Blue paint/arrows/quest markers show you where to go so you don't have to think about what you are doing. Stealth is pointless just punch/shoot everything in front of you. No Consequences, this game was made so that even toddlers could play it. No blood but plenty of murder. Mediocre story that isn't inspired or all that interesting. Driving scenes are done for you just accelerate and tap right and left once in awhile... or not the game will ultimately steer for you. I never felt like I accomplished anything or felt like a cool spy, it just felt like going through the motions. Every encounter in a room saves so if you mess up it just loads you back in that room. Turn all of that stuff off and I would probably have liked this game, Sie La Vie"
226797551,english,2026.04.30 21:45,"It's my own fault for not waiting.  I expected Hitman Bond, and got a walk and chat simulator! I'm almost 3 hours in and got to play maybe 40 minutes of the actual game, if you wanna call it that! At 3 hours the game is still telling me where to go and what to do. So much so that during certain situations it literally pauses the gameplay to tell me what to do. Walk up to the highlighted character, press this button, watch cutscene, fight character, wait for color visual to let me know which button to press to counter attack, keep doing that until all characters are defeated, rinse repeat!    I kept trying to push through for hope that it will get better but at this point I've already lost interest!"
226797391,english,2026.04.30 21:43,"Best Bond Game ever. Even having the Hitman WOA DNA, it is amazing. Was surprised on Early Release the game runs pretty stable. Glad more games are avoiding UE. To a better sequel!"
226797377,english,2026.04.30 21:43,"IOI does it again, this is a phenomenal campaign, beat it on hard and honestly doing so made my experience exponentially better, I had to actually get really good at the combat and using the gadgets, etc, in such a way that by the end it felt like I actually WAS 007.

Performance was a bit iffy, but tweaking settings a bit gave me a solid balance between visuals and performance, though if you have a GPU that's older than mine, I'd be a bit wary about that.

Phenomenal campaign, amazing performances by everyone involved, and IOI managed to make this game everything I hoped for and even better."
226797374,english,2026.04.30 21:43,"Great game, runs pretty well!
Had a great time with it, only downside's it's a bit too short."
226797356,english,2026.04.30 21:42,"I am Bond, James Bond with an awesome scar."
226797355,english,2026.04.30 21:42,"Been playing for 8 hours

Pros
- Graphics, for the love of jesus these graphics is astonishing. Custom engine, people must have known what they were doing and that shows
- Melee Combat is fun! Good difficulty, animations, destructible environment
- Shooting feels good, guns are impactful especially when peeling off the armored enemies. Although sometimes the game becomes too hollywood: 30 bad guys vs 1 good guy in a shirt but hey that's always fun when shooting is done right
- Story seems ok, grounded and makes sense overall. Haven't finished it though

Cons
- Stealth is meh, nowhere near Arkham / Dishonored. Enemy AI is one of the reasons, when common sense screams ""2026"", the enemies drool ""false you doofus, it is 2004""
- Hand-holding. Markers, a lot of markers in the game, it's sad to see such a next-gen environment to only be desecrated by a fat dot that screams ""DO NOT THINK JUST GO HERE"". The whole game is like that, do not think we will tell you exactly what to press, you've paid the money - we will take care of everything you just enjoy our product. Least they could do is add a setting to turn markers off
- Writing is cheap. Some scenes don't make sense. Dialogues feels ok overall but sometimes characters keep talking when it's time to stop. Weakest part of the game so far, characters lose their value fast"
226797266,english,2026.04.30 21:41,"Yes.












That's all. Thanks."
226797230,english,2026.04.30 21:40,"Giving 007 First Light a solid 7/10, feels like a massive step back from hitman 3 and feels like the safest james bond ive ever seen, was fun to play but honestly i much prefer hitman, game was way too linear for my taste, and felt repetitive at times."
226797146,english,2026.04.30 21:39,One of the best games of 2026 by far. IO did an amazing job with this game and I cannot wait to see what else comes of this.
226797141,english,2026.04.30 21:39,"Bit of a slow start, and some of the cinematic set pieces try too hard to be exciting with property damage dialed up to 11 - but still a really enjoyable romp. Gameplay is a mix of a Hitman-lite stealth sandbox with firefights and fisticuffs. 

When the shooting starts, low ammo and aggressive enemies means you have to keep moving and improvising, which is neat. Cool gadgets too, although I ended up settling on a few favorites and ignoring others.

Story gets better as you go along, its neither bad nor great, carried by production value and some great performances. Tons of references and easter eggs that are fun to spot. It's both classic and modern 007, a fresh take that takes every opportunity to pay homage to the past.

Campaign is longer than I expected and with challenges, multiple routes and a very robust chapter select, there's a good amount of replay value - not to mention the separate TacSim challenges, which I've barely even started.

Would love to see a sequel, I think it can go only go up from here."
226797118,english,2026.04.30 21:39,"
3,639,004 views  16 Aug 2024
Black Myth: Wukong (PC, PS5, Xbox Series X/S) is a fresh action game from a newer development studio. How is it? Let's talk.
Subscribe for more:    / gameranxtv   ▼

Buy Wukong: https://store.steampowered.com/app/23...

Watch more 'Before You Buy': https://bit.ly/2kfdxI6
Jake Baldino explores the combat mechanics and linear structure of this action RPG inspired by Journey to the West. The game features diverse enemy transformations, unique weapon stances, and impressive visuals, though technical performance on PC may vary.
Summary

Ask
Get answers, explore topics and more

Ask questions
Games

Black Myth: Wukong
2024
"
226797059,english,2026.04.30 21:38,"You're playing a Bond movie, very well done"
226796972,english,2026.04.30 21:37,The first and last 007 game I've played was GoldenEye for the N64...agony. Nice to see a modern 007 game that was fun as my first experience in the series. Can't wait for the second game.
226796897,english,2026.04.30 21:36,it's good
226796843,english,2026.04.30 21:35,"good game
"
226796838,english,2026.04.30 21:35,Absolute quality. Played for 3 hours and the storyline is so addictive.  I highly reccomend.
226796645,english,2026.04.30 21:32,Best game I've played in years. A cinematic experience which meets the Bond standard. So much scope for expansion and DLC
226796578,english,2026.04.30 21:31,"never thought i'd need a james bond game in my life. this is a perfect mix of uncharted, watchdogs and hitman. the cqc is very satysfying and the shooting feels very smooth. maps and environment are very well made. i can't wait for the sequel."
226796515,english,2026.04.30 21:30,10-Oct
226796506,english,2026.04.30 21:30,Controller drift is insane makes the game unplayable
226796444,english,2026.04.30 21:29,"Disney/Marvel Bond
Driving is awful, and don't expect to get to drive anything cool, or for much time."
226796365,english,2026.04.30 21:28,Such a fun game. It's like i watched a whole movie. Very cinematic. Cudos to the devs. Worth the money definitely.
226796355,english,2026.04.30 21:28,it really is hitman uncharted and it's awesome
226796329,english,2026.04.30 21:27,"This game truly makes you feel like Bond, James Bond 9.5/10"
226796314,english,2026.04.30 21:27,Thoroughly enjoying it so far
226796194,english,2026.04.30 21:25,"ive never been addicted to a story game in a long time. I've had so much fun so far. The gameplay is just top tier in my opinion, i love it so much

To add. I’m both annoyed but excited about that ending. 🤨🕺🏻"
226796185,english,2026.04.30 21:25,"Great bond game, loved every second. the perfect devs for the game. Closest the games have been to the movies. highly recommend. cant wait to see the future holds for the series."
226796121,english,2026.04.30 21:25,Amazing gameplay and great storyline for Bond! I'm hoping there will be some DLCs hopefully now xD.
226796117,english,2026.04.30 21:25,A really solid 20hrs of excellent single player game. Polished and atmospheric. 9/10. Would be a higher score but they didn't let me try that [spoiler]bloody dirt bike in Q Labs[/spoiler]...unforgivable.
226796036,english,2026.04.30 21:24,"never thought i´d have so much fun playing a story game in a WHILEE. everything about it is so well done, whether it be gunplay, hand to hand combat or wtv. literally my fav game of this year this far. can´t wait to see what they´ll do with the next 007 game :-) good story too!!!!!!"
226796021,english,2026.04.30 21:23,"Great game, it is intended for 007 fans and spying /stealth games."
226796019,english,2026.04.30 21:23,after the recent update not opening and showing error unable to open physXcooking_64 is either not design or unable to run? any solution
226795914,english,2026.04.30 21:22,Wasn't excited about the game but exceed my expectations. 9/10
226795874,english,2026.04.30 21:21,"Overall, good Bond game, would recommend. Hitman fan looking for Hitman 007? You'll be disappointed, it's not a sandbox game at all, it's much more linear with some branching paths to solve problems in different ways, but that's it. That doesn't make it a bad game though, just temper your expectations.

It's not perfect by any means, I certainly have some gripes with it, nothing I can say without spoilers though, which I want to avoid.

What especially excites me though is the tech they've built for 007 being carried into Hitman 4. MUCH improved hand-to-hand combat and gunplay. Also the social stealth sections are fun, with those kind of mechanics able to be brought into Hitman I'm sure."
226795838,english,2026.04.30 21:21,spoko
226795814,english,2026.04.30 21:21,"Well i DID like the game...now im pissed...the autosaves/checkpoints are dmb AF...BEWARE, the restart at check point is different than autosaves in the middle of an objective...

The game has HORRIBLE, and i mean HORRIBLE HORRIBLE writing...its almost if a child wrote the script...there are SOOOOO many inconsistencies, things that dont make sense, and contradictions...

The more i play the more inconsistencies i see...the attention to detail is lacking in many areas of the game. The gameplay is pretty slow most of the time, and its marked by quick action scenes where shooting is rudimentary and over too quickly. The game is basically on rails most of the time. I wish i could get my money back...

The game is also too short...for this amount of content at its current state, its a 40 dollar game, not a 70 dollar game"
226795674,english,2026.04.30 21:19,"A great cinematic experience that has tons of fan service for bond fans. I was expecting an OK game and it turned out to be a great one. makes you feel like bond and the visuals/set design feel straight out of a ken adams design book. 

The biggest concern for a lot of bond fans was ""modernizing"" the character based on some previous dev comments, but this is the same old bond we love. no problem with killing those who deserve it and charming the ladies multiple times throughout the game. 

the soundtrack is phenominal and really captures the bond spirit, with little ques from previous bond films that blends together well and matches the cinematic film experiences. 20 hours went by in a flash to complete the story and tacsim is calling me back. If you have been asking for single player games in a sea of live service slop, put your money where your mouth is and support this game."
226795483,english,2026.04.30 21:16,"""Bond, James Bond"""
226795470,english,2026.04.30 21:16,Great game!
226795467,english,2026.04.30 21:16,"God, I need to rewash the Daniel Craig movies now, this game feel as if you just jumped into one of the movies and became Bond. Story wise, I loved it, the main cast of characters was great, great voice acting from everyone all around. Villain wise, they were pretty good, the twins I hated them since that one mission and nepo baby dude was everything you expect from a Bond villain (except being smart bro was lacking on that departament). 

Gameplay was fun, sneaking felt great, the hacking and tools Bond has in his arsenal go with each other pretty well. Fighting wise, I preferred melee combat, it just felt amazing with the pretty smooth animations that the game has. Gunplay doesnt fall behind tho, its fun, but not as fun as just taking down people with your fists!

Overall best game I've played this year, can't wait for what comes next!"
226795456,english,2026.04.30 21:16,"The entire game feels like a overly long tutorial section. At no point are you given the freedom and player agency found in a level of Hitman. I understand it's 007 so its likely to be a more movie like driven experience but even in the more open sections you're still funneled into one of three or four opportunities. The opportunities and mission stories in Hitman were optional, they weren't the only ways to accomplish missions.

All the suits you see advertised can only be used in a separate ""tacsim"" mode and not in the story. There's no apartment for you to visit and chose what to wear for a mission/occasion.
You don't even unlock the ability to wear whatever you want once you've completed the game. I'm sure it's written in fine print somewhere but that just comes off as false or deceptive advertising. 

I don't like this iteration of Bond, he's too much of a dweeb and the way Bond Girls are handled here is cringe. He hooks up with the hot chick and literally the next scene is ""you don't think she could possibly be cheating on me with another guy do you ?!"". Sean Connery's Bond would turn this Bond into a cuckhold.

The story/plot are fine for a Bond product, the locations are amazing but the pacing feels weak and it feels like it takes too long to end. Near the end, everything feels like its the last scene in the game... and then there's more. This happens over and over, I was begging for it to be over... just like this paragraph...

The shooting and melee combat feel pretty good, it just needed more enemy types. The guns are well done as combat feedback sound and feel great, if there was blood it'd be even better. The melee combat feels like a lite version of Yakuza's system because it's very satisfying beating enemies up and smashing them into the environment. 

The infiltration/sneaking/stealth stuff is unrealistic yet enjoyable like Assassin's creed or Batman Arkham series. It's fun sneaking past people or taking them down, using gadgets, finding collectibles, getting a keycard to access locked area or a safe... all that stuff is great but there's not enough and it never ramps up in complexity. The game always stays very simple and very safe. Again, it feels like you are always in a tutorial. In chapter 9 out of 10 you are still getting a new tutorial pop up for a newly added mechanic...

I will update this once I've played more of the ""tacsim"" mode.

I worry for the next Hitman game's quality."
226795406,english,2026.04.30 21:15,"The gameplay, the story, and the graphics are really good, the hand to hand combat is a lot of fun, the gunplay is a tad easy, but it makes certain parts of the game a lot of fun too. My biggest gripes I have with the game are how long it takes before you go on an actual mission with full gear (the first level is a regular mission with no gear) and the ""boss fights"" are super repetitive, you kinda just do the same thing for all of them. The game also has a ton of replayability cause you can do most of the objectives 2 or 3 different ways, and for the most part stealth is usually optional, but it is a lot of fun to go full stealth. All in all it's really good, the main story is about 10ish hours, and it seems like there's a decent bit of post game stuff to do too."
226795262,english,2026.04.30 21:13,"My reasons for buying the game were regional pricing and Turkish language support. Of course, it has its shortcomings, but it was quite enjoyable. 007 isn’t a franchise I closely follow. I haven’t watched most of the films. The stealth and action themes were integrated nicely."
226795213,english,2026.04.30 21:12,"This is a great James Bond game and, surprisingly, the first new Bond title in 13 years. For me, it ranks alongside GoldenEye (N64), Nightfire (PS2), and Everything or Nothing (PS2) as some of the best Bond games, while doing something very different with the formula. IO Interactive proves to be a perfect fit for the franchise, and their experience with Hitman is evident throughout.

The gameplay strikes a solid balance between espionage, stealth, and action, all supported by a cinematic story that feels genuinely film-quality. Fans will appreciate the various references to classic Bond films.

The level design and setpieces are standout highlights, clearly showcasing the craftsmanship also seen in Hitman: World of Assassination, with each location feeling distinct and memorable.

The combat loop is one of the game's biggest strengths. I found it fluid, engaging, and consistently moreish, thanks to the involvement of a developer well known for his work on the Batman: Arkham combat system. Unfortunately, the gunplay doesn't reach the same heights, feeling weightless and serviceable at best.

The soundtrack is tremendous, and I was pleasantly surprised to hear the iconic On Her Majesty's Secret Service theme, a fantastic callback that helps the game feel authentically Bond.

My biggest complaint is the excessive use of painted markers and environmental guidance. At times, the game even resorts to blatant ""go here"" arrows, which hurts immersion. I wasn’t a fan of the Q Lens either, though I understand this level of handholding is common in AAA games. Ideally, the painted markings could have been limited to the Q Lens or made optional.

I don’t enjoy the overly aggressive ""modern audience"" approach in any form of media, but this game manages to avoid that trap. While it has a modern feel, it respects the 007 IP and is far from the “woke” reinventions some might fear. Credit also goes to the cast, who do a stellar job bringing the characters to life.

Overall, I thoroughly enjoyed 007 First Light and look forward to what IO has planned next, especially with a potential trilogy on the horizon.

Pros
[list]
    [*]Excellent Bond atmosphere
    [*]Strong cinematic story
    [*]Fun mix of stealth, espionage, and action
    [*]Satisfying combat
    [*]Great soundtrack
    [*]Well-designed levels
    [*]Strong cast performances
[/list]

Cons
[list]
    [*]Overuse of environmental paint and player guidance
    [*]Gunplay is serviceable, but falls short
[/list]"
226795173,english,2026.04.30 21:12,good
226795111,english,2026.04.30 21:11,"Brilliant story so far. Got me glued onto the game and I can't wait to finish the entirety of it.
Would be cooler if I had a better PC to play it on since I'm missing out on all the spectacular scenes it has to offer :("
226794854,english,2026.04.30 21:08,Great cinematic game. Gameplay puts you in over the top scenes that would fit perfectly in a 007 movie. Lots of fun.
226794845,english,2026.04.30 21:07,good so far
226794779,english,2026.04.30 21:07,"One of the best 007 games I've ever played. The combat is excellent, the action never slows down, and the story is surprisingly engaging from beginning to end. It perfectly captures the James Bond experience, making you feel like a true secret agent throughout the adventure. Highly recommended for fans of action games and the 007 franchise."
226794732,english,2026.04.30 21:06,10-Oct
226794696,english,2026.04.30 21:06,"## Rating 5/5

Every few years, a game arrives that doesn’t just meet expectations but completely redefines what a licensed adaptation can achieve. 007 First Light is that game. Developer IO Interactive hasn't just built a phenomenal stealth-action experience; they have crafted the definitive James Bond simulator. It is a masterclass in how to fuse world-class technology with cinematic storytelling, resulting in an experience that makes you feel like you are genuinely becoming Bond rather than just controlling him.

## A Perfect Tapestry of Design & Tech

What elevates _First Light_ to legendary status is how flawlessly its core pillars are woven together into a single, breathtaking package:

* *The Graphics & Art Direction:* Powered by a heavily supercharged Glacier engine, the visuals are staggering. The contrast between global locations is beautifully handled. One moment you are soaking in the ultra-luxurious, reflective marble floors of a high-society European hotel, and the next you are lost in the atmospheric, densely packed, and vibrant neon-lit street markets. The character modeling—particularly Patrick Gibson’s brilliant portrayal of a younger, sharper James Bond—is strikingly lifelike, capturing every subtle facial tick and determined glare.

* *Immersive Gameplay & Physics:* Pulling from their unmatched stealth pedigree, the developers give you total player agency, but with a faster, more kinetic ""Bond momentum."" The physics engine plays a massive role here; every gadget, from Q-Branch's hacking tools to the laser-precision OMEGA Seamaster watch, interacts realistically with the environment. Throwing a smoke device forces guards to dynamically scatter and choke based on the room's geometry, while the crunchy, weighted hand-to-hand combat physics make every punch and environmental takedown feel immensely satisfying and grounded.

* *Meticulous Attention to Detail:* The game is a love letter to Ian Fleming’s original spy and decades of cinema. Hardcore fans will marvel at the extreme attention to detail—from the distinct literary vertical scar on Bond’s cheek to the tiny scratches on his retro 2006 Aston Martin. Even the way Bond casually adjusts his tuxedo cuffs after a brutal, chaotic fistfight screams pure, unadulterated 007 swagger.

* *A Cinematic, Sweeping Score:* The music is the final, gorgeous thread holding this masterpiece together. Composed beautifully by The Flight, the soundtrack masterfully balances tense, modern thriller beats during high-stakes infiltration with classic, swelling orchestral brass. When those iconic, traditional Bond chords subtly creep into the arrangement right as you successfully execute a perfect covert play, it delivers genuine goosebumps.

## The Verdict

_007 First Light_ is an breathtaking achievement. By perfectly balancing narrative freedom, cutting-edge technology, and a deep reverence for the source material, it easily takes the crown as the greatest spy game ever made. Whether you are a die-hard James Bond fan or just a lover of flawless game design, this is a mandatory, unforgettable experience.

IO Interactive, take a bow."
226794691,english,2026.04.30 21:05,fUN
226794645,english,2026.04.30 21:05,007/10
226794553,english,2026.04.30 21:04,Yes
226794470,english,2026.04.30 21:03,"I've been really enjoying the new 007 game so far. The graphics are absolutely amazing, with incredible detail and stunning environments that make every mission feel cinematic. Performance on PC is a perfect 10/10. The game runs smoothly, loads quickly, and stays consistent even during intense action sequences.

My only real criticism is the look of the new James Bond. While the character is well-acted and fits the story, I'm not a huge fan of his design and appearance compared to previous versions of Bond. Aside from that, it's an excellent game and a must-play for fans of the franchise."
226794459,english,2026.04.30 21:02,"[h1]A Stylish, Assured Beginning for Bond[/h1]

[b]007 First Light[/b] feels less like a routine licensed game and more like a confident reintroduction of Bond in interactive form. It understands the appeal of 007 with unusual clarity: composure under pressure, danger disguised as elegance, and spectacle delivered with restraint rather than excess.

What stands out most is its sense of scale. The game feels genuinely grand, yet rarely hollow. Its younger Bond is not merely a familiar icon in a new suit; he is a character still being forged — sharp, impulsive, observant, and gradually earning the weight of the number.

The espionage, the cinematic pacing, and the polished sense of international intrigue all speak directly to what Bond fans expect. It has glamour, danger, control, and just enough vulnerability to make this origin feel worthwhile. It may not be perfect, and some mechanics could still benefit from refinement, but the overall impression is remarkably strong.


"
